Wall Time, R_N_tot_ge_63, R_N_tot_le_66, R_N_b_eq_0, R_N_b_ge_1, R_N_b_ge_2, R_N_b_ge_3, Hd_x_ge_0, Hd_x_lt_0, Hd_y_ge_0, Hd_y_lt_0, FG_x_N_ge_0, FG_x_N_lt_0, FG_y_N_ge_0, FG_y_N_lt_0, abs_p_gt_theta, abs_q_gt_theta, abs_r_gt_theta, abs_R_FG_x_gt_theta, abs_R_FG_y_gt_theta, abs_R_FG_z_gt_theta, R_N_tot_eq_64
1346771465,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346771466,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346771467,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346771468,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346771469,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346771470,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346771471,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1
1346771472,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346771473,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346771474,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
1346771475,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
1346771476,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
1346771477,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
1346771478,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
1346771479,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346771480,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1346771481,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1346771482,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1346771483,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1
1346771484,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1346771485,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1346771486,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346771487,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1346771488,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
1346771489,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
1346771490,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1
1346771491,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1
1346771492,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
1346771493,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
1346771494,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
1346771495,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
1346771496,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1346771497,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1
1346771498,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
1346771499,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
1346771500,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
1346771501,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1
1346771502,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
1346771503,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
1346771504,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771505,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771506,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771507,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771508,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771509,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771510,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1
1346771511,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
1346771512,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
1346771513,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1346771514,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771515,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771516,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771517,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771518,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771519,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1
1346771520,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1
1346771521,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
1346771522,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
1346771523,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1
1346771524,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771525,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
1346771526,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
1346771527,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771528,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771529,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1
1346771530,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771531,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771532,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771533,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771534,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771535,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771536,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771537,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771538,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771539,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771540,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771541,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771542,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771543,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
1346771544,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771545,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771546,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771547,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771548,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771549,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771550,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1346771551,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1346771552,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771553,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771554,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771555,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771556,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771557,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771558,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771559,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771560,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771561,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771562,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771563,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771564,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771565,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771566,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771567,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771568,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771569,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771570,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771571,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771572,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771573,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771574,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771575,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771576,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771577,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771578,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771579,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771580,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771581,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771582,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771583,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771584,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771585,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771586,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771587,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771588,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771589,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771590,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771591,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771592,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771593,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771594,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771595,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771596,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771597,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771598,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771599,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771600,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771601,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771602,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771603,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771604,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771605,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771606,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771607,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771608,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771609,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346771610,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771611,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771612,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771613,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771614,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771615,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1
1346771616,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771617,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771618,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771619,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771620,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771621,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771622,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771623,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771624,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771625,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771626,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771627,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771628,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771629,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771630,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771631,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771632,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346771633,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771634,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771635,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771636,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771637,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771638,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771639,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1346771640,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
1346771641,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771642,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771643,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771644,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771645,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771646,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1346771647,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1346771648,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1346771649,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771650,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1
1346771651,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1346771652,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771653,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1346771654,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1346771655,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1346771656,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771657,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771658,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771659,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771660,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771661,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771662,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771663,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771664,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771665,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771666,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771667,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771668,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771669,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346771670,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346771671,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771672,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771673,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771674,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771675,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346771676,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771677,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346771678,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1346771679,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771680,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771681,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771682,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771683,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1346771684,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771685,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771686,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771687,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1346771688,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771689,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771690,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771691,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771692,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771693,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771694,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771695,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346771696,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771697,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771698,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771699,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346771700,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771701,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771702,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771703,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771704,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771705,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771706,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771707,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771708,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771709,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346771710,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771711,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771712,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771713,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346771714,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
1346771715,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
1346771716,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
1346771717,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
1346771718,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
1346771719,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771720,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346771721,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346771722,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1346771723,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346771724,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346771725,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771726,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771727,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771728,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771729,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771730,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771731,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771732,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771733,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346771734,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771735,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771736,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771737,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346771738,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346771739,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771740,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771741,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346771742,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771743,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771744,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771745,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771746,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346771747,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771748,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771749,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771750,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771751,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346771752,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346771753,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771754,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771755,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346771756,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
