best-d,best,base+g,base
1098,827,2495,3411
1098,827,2495,3411
1100,827,2495,3411
1100,827,2495,3411
1100,829,2495,3411
1100,829,2495,3411
1100,829,2495,3412
1100,829,2495,3412
1101,829,2495,3412
1101,829,2496,3412
1101,829,2496,3412
1101,829,2496,3412
1101,829,2496,3412
1101,829,2496,3413
1101,830,2496,3413
1101,830,2496,3413
1101,830,2496,3413
1101,830,2496,3413
1101,830,2496,3413
1101,830,2496,3413
1102,830,2496,3413
1102,830,2496,3414
1102,830,2496,3414
1102,830,2496,3414
1102,830,2497,3414
1102,830,2497,3414
1102,831,2497,3414
1102,831,2497,3415
1103,831,2497,3415
1103,831,2497,3415
1104,831,2497,3415
1104,831,2498,3415
1104,831,2498,3415
1104,831,2498,3416
1104,831,2498,3416
1104,831,2498,3416
1105,831,2498,3416
1105,831,2498,3416
1105,833,2498,3416
1105,833,2499,3417
1105,833,2499,3417
1105,833,2499,3417
1105,833,2499,3418
1105,833,2499,3418
1105,833,2499,3419
1105,833,2500,3419
1106,833,2500,3420
1106,833,2500,3420
1106,834,2500,3420
1106,834,2500,3421
1106,834,2500,3421
1106,834,2500,3421
1106,834,2500,3421
1106,834,2501,3421
1106,834,2501,3421
1106,834,2501,3421
1106,834,2501,3421
1108,834,2501,3422
1108,834,2501,3422
1108,834,2501,3422
1108,835,2501,3422
1108,835,2502,3422
1109,835,2502,3422
1109,835,2502,3422
1109,835,2502,3423
1109,835,2502,3423
1110,835,2502,3423
1110,835,2503,3423
1110,835,2503,3423
1112,835,2504,3423
1112,835,2504,3423
1112,836,2504,3424
1112,837,2504,3424
1112,837,2504,3424
1112,837,2504,3424
1112,837,2505,3424
1113,837,2505,3424
1113,837,2505,3424
1113,837,2505,3425
1113,837,2505,3425
1113,837,2505,3425
1113,837,2505,3425
1113,837,2505,3425
1113,838,2506,3425
1113,838,2506,3426
1113,838,2506,3426
1114,838,2506,3426
1114,838,2506,3426
1114,838,2506,3426
1114,838,2507,3426
1114,838,2507,3427
1114,838,2507,3427
1114,838,2507,3427
1114,838,2507,3427
1116,838,2508,3428
1116,838,2508,3428
1116,839,2508,3428
1116,839,2508,3428
1118,839,2509,3428
1118,839,2509,3428
1118,839,2509,3428
1118,839,2509,3429
1120,839,2509,3429
1120,839,2509,3429
1120,839,2509,3429
1120,839,2509,3429
1120,839,2509,3430
1120,840,2510,3430
1120,841,2510,3430
1120,841,2510,3430
1120,841,2510,3430
1121,841,2510,3430
1121,841,2510,3430
1121,841,2510,3431
1121,841,2510,3431
1121,841,2511,3431
1121,841,2511,3432
1121,841,2511,3432
1121,841,2511,3432
1121,842,2511,3433
1121,842,2511,3433
1122,842,2511,3433
1122,842,2511,3434
1122,842,2511,3434
1122,842,2512,3435
1122,842,2512,3435
1122,842,2512,3435
1122,842,2512,3436
1122,842,2512,3436
1122,842,2512,3437
1122,843,2512,3437
1122,843,2512,3437
1124,843,2512,3438
1124,843,2513,3438
1124,843,2513,3439
1124,843,2513,3439
1124,843,2513,3440
1124,843,2513,3440
1124,843,2513,3441
1125,843,2513,3441
1125,843,2513,3441
1125,843,2514,3441
1125,844,2514,3441
1125,845,2514,3441
1125,845,2514,3442
1125,845,2514,3442
1125,845,2514,3442
1125,845,2514,3442
1125,845,2514,3442
1125,845,2515,3442
1125,845,2515,3443
1125,845,2516,3443
1126,845,2516,3443
1126,846,2516,3444
1126,846,2516,3445
1126,846,2516,3445
1126,846,2516,3445
1126,846,2517,3445
1126,846,2517,3445
1126,846,2517,3445
1128,846,2517,3446
1128,846,2517,3446
1128,846,2517,3446
1128,846,2518,3446
1128,846,2518,3447
1128,846,2518,3447
1128,846,2518,3447
1128,846,2518,3447
1128,846,2518,3447
1129,846,2519,3448
1129,847,2519,3448
1129,847,2519,3448
1129,847,2519,3448
1129,847,2519,3448
1129,847,2520,3448
1129,847,2520,3448
1129,847,2520,3449
1129,847,2520,3449
1129,847,2520,3449
1130,847,2521,3449
1130,849,2521,3449
1130,849,2521,3449
1130,849,2521,3450
1130,849,2521,3450
1130,849,2521,3450
1130,849,2521,3450
1130,849,2522,3450
1130,849,2522,3450
1130,849,2522,3450
1130,850,2522,3450
1132,850,2522,3451
1132,850,2522,3451
1132,850,2522,3451
1132,850,2522,3451
1132,850,2522,3451
1132,850,2523,3451
1133,850,2523,3451
1133,850,2523,3452
1133,850,2523,3452
1133,850,2523,3452
1133,851,2524,3452
1133,851,2524,3452
1133,851,2524,3452
1133,851,2524,3452
1133,851,2524,3452
1133,851,2524,3453
1133,851,2524,3453
1134,851,2524,3453
1134,851,2524,3453
1134,851,2525,3453
1134,851,2525,3453
1134,851,2525,3453
1134,851,2525,3453
1134,851,2525,3454
1134,852,2525,3454
1134,852,2525,3454
1134,852,2525,3454
1136,852,2525,3454
1136,852,2526,3454
1136,852,2526,3454
1136,852,2526,3454
1136,852,2526,3454
1137,852,2526,3455
1137,853,2526,3455
1137,853,2527,3455
1137,853,2527,3455
1138,853,2527,3455
1138,853,2527,3455
1138,853,2527,3455
1138,853,2527,3456
1139,853,2527,3456
1139,853,2528,3456
1140,854,2528,3456
1140,855,2528,3456
1140,855,2528,3456
1140,855,2528,3456
1140,855,2528,3457
1140,855,2528,3457
1141,855,2529,3457
1141,855,2529,3457
1142,855,2529,3457
1142,855,2529,3457
1142,855,2529,3458
1142,856,2529,3458
1142,856,2529,3458
1142,856,2530,3458
1142,856,2530,3458
1142,856,2530,3458
1143,856,2530,3458
1143,856,2530,3458
1143,856,2530,3458
1143,856,2530,3459
1143,856,2530,3459
1143,856,2530,3459
1143,856,2530,3459
1143,856,2531,3459
1143,856,2531,3459
1143,856,2531,3459
1144,857,2531,3459
1144,857,2531,3460
1144,857,2531,3460
1144,857,2531,3460
1144,857,2532,3460
1144,857,2532,3460
1144,857,2532,3460
1144,857,2532,3460
1144,857,2532,3461
1144,857,2532,3461
1146,857,2532,3461
1146,857,2533,3461
1146,857,2533,3461
1146,857,2533,3461
1146,859,2533,3461
1146,859,2533,3462
1147,859,2533,3462
1147,859,2533,3462
1147,859,2533,3462
1147,859,2534,3462
1147,859,2534,3462
1147,859,2534,3462
1147,859,2534,3462
1147,860,2534,3463
1147,860,2534,3463
1147,860,2534,3463
1148,860,2534,3463
1148,860,2534,3463
1148,860,2535,3463
1148,860,2535,3463
1148,860,2535,3464
1148,860,2535,3464
1148,860,2535,3464
1148,860,2535,3464
1148,860,2535,3464
1148,861,2535,3464
1148,861,2535,3465
1150,861,2535,3465
1150,861,2536,3465
1150,861,2536,3465
1150,861,2536,3465
1150,861,2536,3465
1152,861,2536,3465
1152,861,2536,3466
1152,862,2536,3466
1152,862,2536,3466
1152,862,2536,3466
1152,862,2536,3466
1152,863,2536,3466
1152,863,2537,3466
1152,863,2537,3467
1152,863,2537,3467
1152,863,2537,3467
1152,863,2537,3467
1152,863,2537,3467
1152,863,2538,3467
1152,863,2538,3467
1152,863,2538,3468
1152,864,2538,3468
1152,865,2538,3468
1153,865,2538,3468
1153,865,2538,3468
1153,865,2539,3468
1153,865,2539,3468
1153,865,2539,3469
1153,865,2539,3469
1153,865,2539,3469
1153,865,2539,3469
1153,865,2539,3469
1153,865,2540,3469
1154,865,2540,3469
1154,865,2540,3469
1154,866,2540,3469
1154,866,2540,3470
1154,866,2540,3470
1154,866,2540,3470
1154,866,2540,3470
1154,867,2541,3470
1154,867,2541,3470
1154,867,2541,3470
1155,867,2541,3470
1155,867,2541,3471
1155,867,2541,3471
1155,867,2541,3471
1156,867,2541,3471
1156,867,2541,3471
1156,868,2541,3471
1156,869,2542,3471
1156,869,2542,3472
1156,869,2542,3472
1156,869,2542,3472
1156,869,2542,3472
1156,869,2542,3472
1156,869,2542,3472
1156,869,2542,3472
1156,869,2543,3473
1156,869,2543,3473
1156,871,2543,3473
1158,871,2543,3473
1158,871,2543,3473
1158,871,2543,3473
1158,871,2544,3473
1158,871,2544,3473
1158,871,2544,3474
1160,871,2544,3474
1160,871,2544,3474
1160,872,2544,3474
1160,872,2544,3474
1160,872,2544,3474
1160,872,2544,3474
1161,872,2544,3474
1161,872,2544,3474
1161,872,2544,3474
1161,872,2545,3475
1161,872,2545,3475
1161,872,2545,3475
1161,873,2545,3475
1161,873,2545,3475
1161,873,2545,3475
1161,873,2545,3475
1162,873,2545,3475
1162,873,2546,3475
1162,873,2546,3475
1162,873,2546,3476
1162,874,2546,3476
1162,874,2546,3476
1162,874,2546,3476
1162,874,2546,3476
1162,874,2546,3476
1162,874,2546,3476
1162,874,2546,3477
1163,874,2547,3477
1164,874,2547,3477
1164,874,2547,3477
1164,874,2547,3478
1164,875,2547,3478
1166,875,2547,3479
1166,875,2547,3479
1166,875,2547,3479
1166,875,2547,3479
1166,875,2547,3479
1166,875,2547,3479
1166,875,2547,3480
1167,875,2548,3480
1167,876,2548,3480
1167,876,2549,3480
1167,877,2549,3480
1167,877,2549,3480
1167,877,2549,3480
1167,877,2550,3481
1167,877,2550,3481
1167,877,2550,3482
1167,877,2550,3482
1167,877,2551,3482
1168,877,2551,3483
1168,877,2552,3483
1168,877,2552,3483
1168,877,2552,3483
1168,878,2552,3484
1168,878,2553,3484
1168,879,2553,3484
1168,879,2553,3484
1168,879,2553,3484
1169,879,2554,3484
1169,879,2554,3484
1170,879,2554,3485
1170,879,2555,3485
1170,879,2555,3485
1170,879,2555,3486
1170,879,2556,3487
1171,879,2556,3487
1171,880,2556,3487
1172,880,2556,3487
1172,880,2556,3487
1172,880,2557,3488
1172,880,2557,3488
1172,880,2557,3488
1172,880,2558,3488
1172,880,2558,3488
1172,880,2558,3488
1172,880,2558,3489
1172,880,2559,3489
1172,881,2559,3491
1172,881,2559,3491
1172,881,2559,3492
1172,881,2560,3492
1173,881,2560,3493
1173,881,2560,3494
1173,881,2560,3494
1173,881,2561,3495
1173,881,2561,3495
1173,881,2561,3495
1173,881,2561,3496
1173,881,2562,3496
1173,882,2562,3496
1174,883,2562,3496
1174,883,2562,3497
1174,883,2564,3497
1174,883,2564,3497
1174,883,2564,3497
1174,883,2564,3498
1174,883,2564,3498
1174,883,2565,3498
1174,883,2566,3498
1175,883,2566,3498
1175,883,2567,3498
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3499
1176,884,2567,3500
1176,884,2568,3500
1176,885,2568,3500
1176,885,2568,3500
1176,885,2568,3500
1176,885,2568,3500
1177,885,2568,3500
1177,885,2568,3500
1177,885,2568,3501
1177,885,2569,3501
1177,885,2569,3501
1177,885,2569,3502
1177,885,2569,3503
1177,885,2569,3503
1177,887,2569,3503
1177,887,2569,3503
1178,887,2569,3504
1178,887,2569,3504
1178,887,2569,3504
1178,887,2570,3504
1178,887,2570,3504
1178,887,2570,3505
1178,887,2570,3505
1178,887,2570,3505
1178,888,2570,3505
1178,888,2570,3505
1178,888,2570,3506
1180,888,2570,3506
1180,888,2571,3506
1180,888,2571,3506
1180,888,2571,3507
1180,888,2572,3507
1180,888,2572,3507
1180,888,2572,3507
1180,888,2572,3507
1180,888,2573,3508
1180,888,2573,3508
1180,888,2574,3508
1180,889,2574,3508
1181,889,2575,3508
1181,889,2575,3509
1181,889,2575,3509
1181,889,2576,3510
1181,889,2576,3510
1181,889,2576,3511
1182,889,2577,3511
1182,889,2577,3511
1182,889,2577,3511
1182,889,2577,3511
1182,889,2578,3511
1182,889,2578,3512
1182,889,2579,3512
1182,891,2579,3512
1182,891,2579,3512
1183,891,2579,3512
1183,891,2580,3512
1183,891,2580,3513
1183,891,2580,3513
1183,891,2580,3513
1183,891,2581,3514
1183,891,2581,3514
1183,891,2582,3514
1183,892,2582,3514
1183,892,2582,3515
1183,892,2582,3517
1183,892,2583,3517
1183,892,2583,3517
1183,892,2583,3518
1183,892,2583,3518
1183,892,2583,3518
1183,892,2583,3519
1183,892,2584,3519
1183,892,2584,3519
1184,892,2584,3519
1184,892,2584,3519
1184,893,2584,3519
1184,893,2584,3520
1186,893,2585,3520
1186,893,2585,3520
1186,893,2585,3520
1186,893,2585,3520
1187,893,2585,3520
1187,893,2585,3520
1188,893,2585,3521
1188,893,2586,3521
1188,893,2586,3521
1188,893,2586,3521
1188,893,2586,3521
1189,894,2586,3521
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3522
1189,895,2587,3523
1189,895,2587,3523
1189,896,2587,3523
1189,897,2588,3523
1190,897,2588,3523
1190,897,2588,3523
1190,897,2588,3523
1190,897,2588,3523
1190,897,2588,3524
1190,897,2588,3524
1190,897,2588,3524
1190,897,2589,3524
1190,898,2589,3524
1191,898,2589,3524
1191,898,2589,3525
1192,898,2589,3525
1192,899,2589,3525
1192,899,2589,3525
1192,899,2589,3525
1192,899,2590,3525
1192,899,2590,3525
1192,899,2590,3525
1193,899,2590,3526
1193,899,2590,3526
1193,899,2590,3526
1193,899,2590,3526
1193,899,2590,3526
1193,900,2590,3526
1193,901,2590,3526
1193,901,2591,3526
1193,901,2591,3527
1193,901,2591,3527
1194,901,2591,3527
1194,901,2591,3527
1194,901,2591,3527
1194,901,2591,3527
1194,901,2591,3527
1194,901,2592,3527
1194,901,2592,3528
1194,901,2592,3528
1194,901,2592,3528
1194,901,2592,3528
1194,902,2592,3528
1196,902,2593,3529
1196,902,2593,3529
1196,902,2593,3530
1196,902,2593,3530
1198,902,2594,3531
1198,903,2594,3531
1198,903,2594,3531
1198,903,2594,3531
1200,903,2594,3531
1200,903,2594,3531
1200,903,2595,3532
1200,903,2595,3532
1200,903,2595,3532
1200,903,2595,3532
1200,904,2595,3532
1200,904,2595,3533
1200,904,2595,3533
1201,904,2595,3533
1201,904,2596,3533
1201,904,2596,3533
1201,904,2596,3534
1201,904,2596,3534
1201,905,2596,3534
1201,905,2596,3534
1201,905,2596,3534
1201,905,2596,3534
1201,905,2597,3534
1202,905,2597,3535
1202,905,2597,3535
1202,905,2597,3536
1202,905,2597,3536
1202,907,2597,3537
1202,907,2598,3537
1202,907,2598,3537
1202,907,2598,3537
1203,907,2598,3537
1203,907,2598,3537
1204,907,2598,3537
1204,907,2599,3538
1204,907,2599,3538
1204,907,2599,3538
1204,908,2599,3539
1204,908,2599,3539
1204,908,2599,3539
1204,908,2600,3539
1204,908,2600,3540
1204,908,2600,3540
1204,908,2600,3540
1204,908,2600,3540
1204,908,2600,3540
1206,908,2600,3540
1206,908,2600,3540
1206,908,2600,3541
1206,908,2600,3541
1208,908,2601,3541
1208,909,2601,3541
1208,909,2601,3541
1208,909,2601,3541
1208,909,2601,3542
1208,909,2601,3542
1208,909,2602,3542
1208,909,2602,3542
1208,909,2602,3542
1209,909,2602,3542
1209,909,2602,3542
1209,909,2602,3543
1209,909,2602,3543
1209,911,2602,3543
1209,911,2602,3543
1209,911,2602,3543
1209,911,2603,3543
1209,911,2603,3543
1210,911,2603,3543
1210,911,2603,3544
1210,911,2603,3544
1210,911,2603,3544
1210,911,2604,3544
1210,912,2604,3544
1210,912,2604,3544
1210,912,2604,3545
1212,912,2604,3545
1212,912,2604,3545
1212,912,2604,3545
1212,912,2604,3545
1213,912,2604,3545
1213,912,2604,3545
1214,912,2605,3545
1214,912,2605,3546
1214,912,2605,3546
1214,912,2605,3546
1214,912,2605,3546
1214,913,2605,3546
1214,913,2605,3546
1214,913,2605,3546
1214,913,2605,3546
1214,913,2605,3547
1214,913,2605,3547
1214,913,2605,3547
1215,913,2606,3547
1215,913,2606,3547
1215,913,2606,3547
1215,913,2606,3547
1215,913,2606,3548
1215,915,2606,3548
1215,915,2606,3549
1215,915,2606,3549
1215,915,2607,3550
1215,915,2607,3550
1215,915,2607,3550
1215,915,2607,3551
1215,915,2607,3551
1215,915,2607,3552
1216,915,2607,3552
1216,916,2607,3552
1216,916,2608,3553
1216,916,2608,3553
1216,916,2608,3554
1216,916,2608,3554
1216,916,2608,3554
1218,916,2608,3554
1218,916,2608,3554
1218,916,2608,3555
1218,916,2608,3556
1218,916,2608,3556
1218,916,2609,3556
1218,916,2609,3556
1218,916,2609,3556
1218,917,2609,3556
1218,917,2609,3558
1218,917,2609,3558
1218,917,2609,3558
1218,917,2609,3558
1218,917,2609,3558
1218,917,2609,3558
1219,917,2610,3560
1219,917,2610,3560
1220,917,2610,3560
1220,917,2610,3560
1220,917,2610,3560
1220,919,2610,3560
1220,919,2610,3561
1220,920,2610,3561
1221,920,2611,3561
1221,920,2611,3561
1221,920,2611,3562
1221,920,2611,3562
1221,920,2611,3563
1221,920,2611,3563
1221,920,2612,3564
1221,920,2612,3564
1222,920,2612,3564
1222,920,2612,3564
1222,920,2612,3564
1222,920,2612,3564
1222,920,2613,3565
1222,921,2613,3565
1222,921,2613,3565
1222,921,2613,3565
1222,921,2613,3565
1223,921,2613,3566
1223,921,2614,3566
1224,921,2614,3566
1224,921,2614,3566
1224,921,2614,3568
1224,921,2614,3568
1224,921,2614,3568
1226,923,2615,3569
1226,923,2615,3569
1226,923,2615,3569
1226,923,2615,3569
1226,923,2615,3569
1226,923,2615,3570
1226,923,2616,3570
1226,923,2616,3570
1226,923,2616,3571
1226,923,2616,3571
1227,924,2617,3571
1228,924,2617,3572
1228,924,2617,3572
1228,924,2618,3573
1228,924,2618,3573
1228,924,2618,3574
1229,924,2618,3574
1229,924,2619,3574
1229,924,2619,3575
1229,925,2619,3576
1229,925,2619,3576
1229,925,2619,3577
1229,925,2620,3577
1229,925,2620,3577
1230,925,2620,3577
1230,925,2620,3577
1230,925,2620,3578
1230,925,2620,3579
1230,925,2621,3579
1230,926,2621,3579
1230,926,2621,3579
1230,927,2621,3580
1231,927,2621,3580
1231,927,2622,3580
1231,927,2622,3580
1232,927,2622,3581
1232,927,2622,3581
1232,927,2623,3581
1232,927,2623,3581
1232,927,2623,3581
1232,927,2623,3582
1232,927,2624,3582
1233,928,2624,3582
1233,928,2624,3583
1233,928,2624,3583
1233,928,2625,3583
1233,928,2625,3583
1233,928,2625,3584
1233,928,2625,3584
1233,928,2626,3584
1234,929,2626,3584
1234,929,2626,3584
1234,929,2627,3585
1234,929,2627,3585
1234,929,2627,3585
1234,929,2627,3585
1236,929,2628,3586
1236,929,2628,3586
1236,929,2628,3586
1236,929,2629,3587
1236,930,2629,3587
1236,930,2629,3587
1236,930,2629,3587
1236,930,2630,3588
1236,930,2630,3588
1237,930,2630,3588
1237,930,2631,3588
1237,930,2631,3588
1237,930,2631,3589
1237,930,2632,3589
1237,930,2632,3589
1237,931,2633,3589
1237,931,2633,3590
1237,931,2633,3590
1237,931,2633,3590
1237,931,2633,3591
1238,931,2634,3591
1238,931,2634,3591
1238,931,2634,3591
1238,932,2634,3592
1238,932,2635,3592
1238,932,2635,3592
1238,932,2635,3593
1238,932,2635,3593
1240,932,2635,3594
1240,932,2635,3594
1240,932,2636,3594
1240,932,2636,3594
1240,932,2636,3594
1240,932,2636,3594
1241,932,2637,3595
1241,933,2637,3595
1241,933,2637,3595
1241,933,2637,3595
1241,933,2637,3595
1241,933,2637,3596
1241,933,2638,3596
1241,933,2638,3596
1241,933,2638,3596
1241,933,2638,3596
1242,933,2638,3596
1242,933,2638,3596
1242,933,2639,3598
1242,934,2639,3598
1242,935,2639,3598
1242,935,2639,3598
1242,935,2639,3598
1242,935,2639,3598
1242,935,2640,3599
1244,935,2640,3599
1244,935,2640,3599
1244,935,2640,3599
1244,935,2640,3599
1244,935,2640,3599
1244,935,2641,3600
1244,936,2641,3600
1245,936,2641,3600
1245,936,2641,3600
1245,936,2641,3600
1245,936,2641,3601
1245,936,2641,3601
1245,936,2642,3601
1245,936,2642,3601
1245,936,2642,3601
1246,936,2642,3602
1246,936,2642,3602
1246,936,2642,3602
1246,937,2643,3602
1246,937,2643,3602
1246,937,2643,3603
1246,937,2643,3603
1246,937,2643,3603
1247,937,2644,3603
1247,937,2644,3604
1248,937,2644,3604
1248,937,2644,3604
1248,937,2644,3605
1248,939,2644,3605
1248,939,2645,3605
1248,939,2645,3607
1249,939,2645,3607
1249,939,2645,3607
1249,939,2645,3608
1249,939,2645,3608
1249,939,2645,3608
1249,939,2646,3608
1249,939,2646,3609
1249,940,2646,3609
1250,940,2646,3609
1250,940,2647,3609
1250,940,2647,3609
1250,940,2647,3610
1250,940,2647,3610
1250,940,2648,3610
1250,940,2648,3610
1250,940,2648,3611
1251,940,2649,3611
1251,940,2649,3611
1252,940,2649,3612
1252,940,2649,3612
1252,941,2650,3612
1252,941,2650,3613
1252,941,2650,3613
1253,941,2650,3613
1253,941,2650,3614
1253,941,2651,3614
1253,941,2651,3614
1253,941,2651,3615
1253,941,2651,3615
1253,941,2652,3616
1253,941,2652,3616
1254,943,2652,3616
1254,943,2652,3616
1254,943,2653,3617
1254,943,2653,3617
1254,943,2653,3617
1254,943,2653,3617
1254,943,2654,3618
1254,943,2654,3618
1254,943,2654,3618
1255,943,2654,3618
1255,943,2655,3618
1256,944,2655,3619
1256,945,2655,3620
1256,945,2656,3620
1257,945,2656,3620
1257,945,2656,3621
1257,945,2656,3621
1257,945,2656,3621
1258,946,2656,3622
1258,946,2657,3622
1258,946,2657,3623
1258,946,2657,3624
1258,947,2657,3624
1258,947,2657,3624
1259,947,2657,3624
1260,947,2658,3625
1260,947,2658,3625
1260,947,2658,3626
1260,947,2658,3626
1261,947,2658,3626
1261,947,2658,3626
1261,947,2659,3626
1261,947,2659,3627
1261,947,2659,3627
1261,948,2659,3627
1261,948,2659,3627
1261,948,2660,3627
1261,948,2660,3627
1261,948,2660,3628
1262,948,2660,3628
1262,948,2660,3628
1262,948,2660,3628
1262,948,2660,3628
1262,948,2661,3629
1262,949,2661,3629
1262,949,2661,3630
1263,949,2661,3631
1263,949,2661,3631
1263,949,2661,3631
1264,949,2662,3633
1264,949,2662,3633
1264,949,2662,3633
1264,950,2662,3633
1264,950,2662,3633
1264,950,2662,3633
1264,950,2663,3634
1265,950,2663,3634
1265,950,2663,3634
1265,950,2663,3634
1265,950,2664,3635
1265,950,2664,3635
1265,950,2664,3635
1265,950,2664,3636
1265,951,2664,3636
1265,951,2664,3637
1265,951,2665,3637
1266,951,2665,3638
1266,951,2665,3638
1266,951,2665,3638
1266,951,2665,3638
1266,951,2665,3638
1266,951,2666,3639
1266,951,2666,3639
1266,951,2666,3639
1267,951,2666,3639
1267,952,2666,3639
1268,952,2666,3640
1268,952,2667,3640
1268,952,2667,3640
1268,952,2667,3640
1268,952,2667,3641
1269,952,2667,3641
1269,952,2667,3641
1270,952,2668,3641
1270,953,2668,3642
1270,953,2668,3642
1270,953,2668,3642
1272,953,2668,3642
1272,953,2668,3643
1272,953,2669,3643
1272,953,2669,3643
1272,953,2669,3643
1272,954,2669,3644
1272,954,2669,3644
1273,954,2669,3644
1273,954,2670,3644
1273,954,2670,3644
1273,954,2670,3645
1273,954,2670,3645
1273,954,2670,3645
1273,954,2670,3645
1273,954,2671,3646
1273,954,2671,3646
1273,954,2671,3646
1274,955,2671,3646
1274,955,2671,3646
1274,955,2671,3646
1274,955,2672,3647
1274,955,2672,3647
1274,955,2672,3647
1274,955,2672,3647
1274,955,2672,3647
1274,955,2672,3647
1275,955,2672,3648
1275,957,2672,3648
1276,957,2673,3648
1276,957,2673,3648
1276,957,2673,3648
