37058495,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37264247,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37469915,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37675128,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37882820,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38088705,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38293931,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38500669,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38710554,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38913429,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39118839,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39328230,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39545238,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39751045,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39959775,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40163434,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40369753,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40575409,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40792862,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41000642,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41211564,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41416435,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41625347,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41834548,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42039813,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42242727,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42448402,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42663775,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42875008,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43077806,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
